id,bio,api_out,high_school,ent_year,grad_year
R000307,"A Senator and a Representative from Kansas; born in Topeka, Kans., April 20, 1936; attended the public schools; graduated from Holton High School 1954; B.A., Kansas State University, Manhattan 1958; served in the U.S. Marine Corps as a captain 1958-1962; newspaper publisher, Litchfield Park, Ariz. 1962-1967; administrative assistant, United States Senator Frank Carlson 1967-1968; administrative assistant, United States Congressman Keith Sebelius 1968-1980; elected as a Republican to the Ninety-seventh and to the seven succeeding Congresses (January 3, 1981-January 2, 1997); chair, Committee on Agriculture (One Hundred Fourth Congress); not a candidate for reelection to the House of Representatives in 1996, but was elected as a Republican to the United States Senate in 1996; reelected in 2002, 2008, and again in 2014, and served from January 3, 1997, to January 3, 2021; chair, Select Committee on Ethics (One Hundred Sixth and One Hundred Seventh Congresses [November 9, 1999-January 3, 2001; January 20, 2001-June 6, 2001]), Select Committee on Intelligence (One Hundred Eighth and One Hundred Ninth Congresses), Committee on Agriculture, Nutrition, and Forestry (One Hundred Fourteenth through One Hundred Sixteenth Congresses); was not a candidate for reelection to the Senate in 2020.","Time Period | Location
--- | ---
1936-1954 | Topeka, Kans.
1954-1958 | Manhattan, Kans.
1958-1962 | U.S. Marine Corps
1962-1967 | Litchfield Park, Ariz.
1967-1968 | Administrative assistant to Senator Frank Carlson
1968-1980 | Administrative assistant to Congressman Keith Sebelius
1981-1997 | U.S. House of Representatives
1997-2021 | U.S. Senate",Holton High School,1950.0,1954.0
S000148,"A Senator and a Representative from New York; born in Brooklyn, N.Y., November 23, 1950; attended the public schools; graduated from Madison High School, Brooklyn 1967; A.B., Harvard University 1971; J.D., Harvard Law School 1974; admitted to the New York bar in 1975; served in the New York State assembly 1975-1980; elected as a Democrat to the Ninety-seventh and to the eight succeeding Congresses (January 3, 1981-January 3, 1999); was not a candidate in 1998 for reelection to the U.S. House of Representatives, but was elected as a Democrat to the United States Senate in 1998; reelected in 2004, 2010, 2016, and again in 2022 for the term ending January 3, 2029; chair, Democratic Senatorial Campaign Committee (2005-2008); chair, Democratic Policy and Communications Committee (2011-2017); majority leader (2021-); Democratic caucus chairman (2017-); chair, Joint Economic Committee (One Hundred Tenth and One Hundred Eleventh Congresses), Committee on Rules and Administration (One Hundred Eleventh to One Hundred Thirteenth Congresses).","Time Period | Location
--- | ---
1950-1967 | Brooklyn, N.Y.
1967-1971 | Harvard University, Cambridge, Mass.
1971-1974 | Harvard Law School, Cambridge, Mass.
1974-1975 | New York (Preparing for bar)
1975-1980 | New York State Assembly
1981-1999 | U.S. House of Representatives
1999-2029 | U.S. Senate","Madison High School, Brooklyn",1963.0,1967.0
S000770,"A Senator and a Representative from Michigan; born in Gladwin, Mich., April 29, 1950; graduated, Clare High School; B.A., Michigan State University, East Lansing 1972; M.S.W. magna cum laude, Michigan State University, 1975; social worker; leadership training consultant; Ingham County commissioner 1975-1978; member, State house of representatives 1979-1990; member, State senate 1991-1994; elected as a Democrat to the One Hundred Fifth and One Hundred Sixth Congresses (January 3, 1997-January 3, 2001); was not a candidate for reelection to the House of Representatives in 2000, but was elected to the United States Senate for the term commencing January 3, 2001; reelected in 2006, 2012, and again in 2018 for the term ending January 3, 2025; Democratic Conference secretary (2005-2007); vice-chair, Democratic Policy and Communications Committee (2011-2017); chair, Democratic Policy and Communications Committee (2017-); chair, Committee on Agriculture, Nutrition, and Forestry (One Hundred Twelfth, One Hundred Thirteenth, One Hundred Seventeenth, and One Hundred Eighteenth Congresses).","Time Period | Location
--- | ---
1950-1968 | Gladwin, Mich.
1968-1972 | East Lansing, Mich.
1972-1975 | East Lansing, Mich.
1975-1978 | Ingham County, Mich.
1979-1990 | Michigan State House of Representatives
1991-1994 | Michigan State Senate
1997-2001 | U.S. House of Representatives
2001-2025 | U.S. Senate",Clare High School,,
H001028,"A Senator from Nebraska; born in North Platte, Nebraska, October 4, 1946; graduated from St. Bonaventure High School, Columbus, Neb.; graduated from the Brown Institute for Radio and Television, Minneapolis, MN, 1966; graduated from University of Nebraska, Omaha, 1971; served in the U.S. Army infantry, attaining the rank of Sergeant E-5, 1967-1968, and serving in Vietnam in 1968; newscaster and talk show host in Omaha 1969-1971; administrative assistant to Representative John Y. McCollister (R-Neb.) 1971-1977; manager of government affairs for Firestone Tire & Rubber Company, Washington, D.C. 1977-1980; deputy administrator, United States Veterans Administration, 1981-1982; investment banker and business executive in Washington and Omaha; deputy director and chief executive officer of the Economic Summit of Industrialized Nations (G-7) in 1990; elected as a Republican to the United States Senate in 1996; reelected in 2002, and served from January 3, 1997, to January 3, 2009; was not a candidate for reelection in 2008; Secretary of Defense in the Cabinet of President Barack Obama, 2013-2015.","Time Period | Location
--- | ---
1946-1964 | North Platte, Nebraska
1964-1966 | Minneapolis, MN
1966-1967 | Omaha, Nebraska
1967-1968 | Vietnam
1968-1971 | Omaha, Nebraska
1971-1977 | Washington, D.C.
1977-1980 | Washington, D.C.
1981-1982 | Washington, D.C.
1982-1990 | Washington and Omaha
1990-1996 | Washington, D.C.
1997-2009 | United States Senate
2013-2015 | Washington, D.C. (Secretary of Defense)","St. Bonaventure High School, Columbus, Neb.",,
E000285,"A Senator from Wyoming; born in Bremerton, Wash., February 1, 1944; attended public schools of Thermopolis and Sheridan, Wyo.; graduated, Sheridan High School 1962; received degree in accounting, George Washington University 1966; M.B.A. in retail marketing from Denver University 1968; served in Wyoming National Guard 1967-73; owned and operated family shoe stores in Gillette and Sheridan, Wyo., and Miles City, Mont.; accountant; Certified Professional in Human Resources, 1993-present; Mayor of Gillette 1975-1982; member, Wyoming house of representatives 1987-1991; member, Wyoming state senate 1991-1996; commissioner, Western Interstate Commission for Higher Education 1995-1996; elected as a Republican to the United States Senate in 1996; reelected in 2002, 2008, and again in 2014, and served from January 3, 1997, to January 3, 2021; chair, Committee on Health, Education, Labor, and Pensions (One Hundred Ninth Congress), Committee on Budget (One Hundred Fourteenth through One Hundred Sixteenth Congresses); was not a candidate for reelection to the Senate in 2020; was a resident of Gillette, Wyo., until his death on July 26, 2021; interment in Mount Pisgah Cemetery, Gillette, Wyo.","Time Period | Location
--- | ---
1944-1962 | Bremerton, Wash., Thermopolis and Sheridan, Wyo.
1962-1966 | Washington D.C.
1966-1968 | Denver, Colorado
1968-1975 | Gillette and Sheridan, Wyo., and Miles City, Mont.
1975-1982 | Gillette, Wyo.
1987-1991 | Wyoming
1991-1996 | Wyoming
1997-2021 | U.S. Senate
2021 | Gillette, Wyo.",Sheridan High School,1958.0,1962.0
S001078,"A Representative and a Senator from New Hampshire; born in Boston, Suffolk County, Mass., September 10, 1964; graduated from Salem High School, Salem, N.H. 1982; B.S., M.S., Massachusetts Institute of Technology 1987; M.B.A., Harvard Graduate School of Business 1991; elected as a Republican to the House of Representatives for the One Hundred Fifth and the two succeeding Congresses (January 3, 1997-January 3, 2003); was not a candidate for reelection in 2002; elected as a Republican to the U.S. Senate in 2002, and served from January 3, 2003, to January 3, 2009; was an unsuccessful candidate for reelection in 2008.","Time Period | Location
--- | ---
1964-1982 | Boston, Suffolk County, Mass.
1982-1987 | Salem, N.H.
1987-1991 | Massachusetts Institute of Technology
1991-1997 | Harvard Graduate School of Business
1997-2003 | House of Representatives
2003-2009 | U.S. Senate","Salem High School, Salem, N.H.",1978.0,1982.0
T000250,"A Senator and a Representative from South Dakota; born in Pierre, Hughes County, S. Dak., January 7, 1961; graduated from Jones County High School, S. Dak., 1979; B.S., Biola University, La Mirada, Calif., 1983; M.B.A., University of South Dakota, Vermillion, S. Dak., 1984; executive director, South Dakota state municipal league; board of directors, National League of Cities; staff, United States Senator James Abdnor of South Dakota 1985-1986; South Dakota state Republican party executive director 1989-1991; director, South Dakota state railroad division 1991-1993; director, South Dakota state municipal league 1993-1996; elected as a Republican to the One Hundred Fifth and to the two succeeding Congresses (January 3, 1997-January 3, 2003); was not a candidate for reelection to the One Hundred Eighth Congress in 2002, but was an unsuccessful candidate for the United States Senate; elected as a Republican to the U.S. Senate in 2004; reelected in 2010, 2016, and again in 2022 for the term ending January 3, 2029; vice-chair, Republican Conference (2009); chair, Republican Policy Committee (2009-2012); chair, Republican Conference (2012-2018); Republican party whip (2019-); chair, Committee on Commerce, Science, and Transportation (One Hundred Fourteenth and One Hundred Fifteenth Congresses).","Time Period | Location
--- | ---
1961-1979 | Pierre, Hughes County, S. Dak.
1979-1983 | La Mirada, Calif.
1983-1984 | Vermillion, S. Dak.
1984-1985 | Staff for Senator James Abdnor, South Dakota
1985-1989 | South Dakota
1989-1991 | South Dakota state Republican party executive director
1991-1993 | South Dakota state railroad division
1993-1996 | South Dakota state municipal league
1997-2003 | Congress
2004-2029 | U.S. Senate","Jones County High School, S. Dak.",1975.0,1979.0
F000062,"A Senator from California; born in San Francisco, Calif., June 22, 1933; attended the San Francisco public schools and graduated from the Convent of the Sacred Heart High School 1951; graduated, Stanford University 1955; member, California Women's Board of Terms and Parole 1960-1966; member, San Francisco Board of Supervisors 1970-1978, serving as president 1970-1971, 1974-1975, 1978; mayor of San Francisco 1978-1988; director, Bank of California 1988-1989; co-chair, San Francisco Education Fund's Permanent Fund 1988-1989; unsuccessful candidate for Governor of California 1990; elected in a special election on November 3, 1992, as a Democrat to the United States Senate to fill the term left vacant by the resignation of Pete Wilson; took office on November 4, 1992, and took the oath of office on November 10, 1992; reelected in 1994, 2000, 2006, 2012, and again in 2018 for the term ending January 3, 2025; chair, Committee on Rules and Administration (One Hundred Tenth Congress), Select Committee on Intelligence (One Hundred Eleventh to One Hundred Thirteenth Congresses).","Time Period | Location
--- | ---
1933-1951 | San Francisco, Calif.
1951-1955 | Stanford University, Calif.
1960-1966 | California Women's Board of Terms and Parole
1970-1978 | San Francisco Board of Supervisors
1978-1988 | Mayor of San Francisco
1988-1989 | Bank of California
1988-1989 | San Francisco Education Fund's Permanent Fund
1992-2025 | United States Senate",attended the San Francisco public schools and   the Convent of the Sacred Heart High School,1947.0,1951.0
F000061,"A Senator from Wisconsin; born in Janesville, Rock County, Wis., March 2, 1953; graduated, Janesville Craig High School 1971; graduated, University of Wisconsin, Madison 1975; attended Magdalen College, Oxford, England, as a Rhodes Scholar and received a graduate degree in 1977; graduated, Harvard University Law School 1979; admitted to the Wisconsin bar in 1979 and practiced law in Madison, Wisc. 1979-1985; visiting professor, Beloit College 1985; member, Wisconsin State Senate 1983-1993; elected as a Democrat to the United States Senate in 1992; reelected in 1998 and again in 2004, and served from January 3, 1993, to January 3, 2011; unsuccessful candidate for reelection in 2010.","Time Period | Location
--- | ---
1953-1971 | Janesville, Rock County, Wis.
1971-1975 | Madison, Wis.
1975-1977 | Oxford, England
1977-1979 | Harvard University Law School
1979-1985 | Madison, Wisc.
1985 | Beloit College
1983-1993 | Wisconsin State Senate
1993-2011 | United States Senate",Janesville Craig High School,1967.0,1971.0
C000880,"A Senator and a Representative from Idaho; born in Idaho Falls, Bonneville County, Idaho, May 20, 1951; graduated Idaho Falls High School 1969; B.A., Brigham Young University 1973; J.D., Harvard University School of Law 1977; admitted to the bar in 1977; law clerk to Judge James M. Carter, United States Court of Appeals, Ninth Circuit 1977-1978; practiced law in San Diego 1978-1979, and in Idaho Falls 1979-1992; vice chair, Bonneville County Republican Committee 1979-1981; vice chair, Legislative District 29 Republican Committee 1982-1984; Idaho State senator 1985-1992; elected as a Republican to the One Hundred Third and to the two succeeding Congresses (January 3, 1993-January 3, 1999); was not a candidate for reelection to the U.S. House of Representatives, but was elected to the United States Senate in 1998; reelected in 2004, 2010, 2016, and again in 2022 for the term ending January 3, 2029; chair, Committee on Banking, Housing and Urban Affairs (One Hundred Fifteenth and One Hundred Sixteenth Congresses).","Time Period | Location
