id,bio,api_out
W000207,"A Representative from North Carolina; born in Steele Creek, Mecklenburg County, N.C., August 26, 1945; York Road High School, Charlotte, N.C., 1963; B.S., University of North Carolina, Chapel Hill, N.C., 1967; J.D., Yale University School of Law, New Haven, Conn., 1970; lawyer, private practice; member of the North Carolina state senate, 1985-1987; elected as a Democrat to the One Hundred Third and to the ten succeeding Congresses until his resignation on January 6, 2014 (January 3, 1993-January 6, 2014); Director, Federal Housing Finance Agency, 2014-2019.","Time Period | Location
--- | ---
1945-1963 | Steele Creek, Mecklenburg County, N.C.
1963-1967 | Chapel Hill, N.C.
1967-1970 | New Haven, Conn.
1970-1985 | Private practice
1985-1987 | North Carolina
1993-2014 | Congress
2014-2019 | Federal Housing Finance Agency"
P000422,"A Representative from North Dakota; born in Valley City, Barnes County, N.Dak., September 2, 1952; B.A., University of North Dakota, Grand Folks, N.Dak., 1974, attended the University of Durham, Durham, England, 1975-1976; J.D., University of North Dakota School of Law, Grand Folks, N.Dak., 1979; lawyer, private practice; member of the North Dakota state house of representatives, 1981-1985; North Dakota state insurance commissioner, 1985-1992; elected as a Democrat to the One Hundred Third and to the eight succeeding Congresses (January 3, 1993-January 3, 2011); unsuccessful candidate for reelection to the One Hundred Twelfth Congress in 2010.","Time Period | Location
--- | ---
1952-1970 | Valley City, Barnes County, N.Dak.
1970-1974 | Grand Folks, N.Dak.
1975-1976 | Durham, England
1976-1979 | Grand Folks, N.Dak.
1979-1981 | Private practice
1981-1985 | North Dakota
1985-1992 | North Dakota
1993-2011 | Congress"
O000107,"A Representative from Texas; born in Robstown, Nueces County, Tex., June 3, 1937; attended Robstown High School, Robstown, Tex.; attended Del Mar College, Corpus Christi, Tex., 1965-1967; United States Army, 1960-1962; insurance agent; Nueces County, Tex., constable, 1965-1968; Nueces County, Tex., commissioner, 1969-1976; Nueces County, Tex., sheriff, 1976-1982; elected as a Democrat to the Ninety-eighth and to the thirteen succeeding Congresses (January 3, 1983-January 3, 2011); unsuccessful candidate for reelection to the One Hundred Twelfth Congress in 2010.","Time Period | Location
--- | ---
1937-1955 | Robstown, Nueces County, Tex.
1955-1957 | Robstown High School, Robstown, Tex.
1957-1960 | Robstown, Nueces County, Tex.
1960-1962 | United States Army
1962-1965 | Robstown, Nueces County, Tex.
1965-1967 | Corpus Christi, Tex.
1967-1982 | Nueces County, Tex.
1983-2011 | Congress"
O000159,"A Representative from New York; born in Collierville, Shelby County, Tenn., June 28, 1936; graduated from Hamilton High School, Memphis, Tenn.; B.A., Morehouse College, Atlanta, Ga., 1956; M.S., Atlanta University (now Clark Atlanta), Atlanta, Ga., 1957; chair, Brooklyn Congress of Racial Equality; vice president, Metropolitan Council of Housing, N.Y., 1964; community coordinator, Brooklyn Public Library, Brooklyn, N.Y., 1964-1966; executive director, Brownsville Community Council, 1966-1968; commissioner, Community Development Agency, New York, N.Y., 1968-1973; director, community media library program, Columbia University, New York, N.Y., 1973-1975; member of the New York state senate, 1974-1982; served on International Commission on Ways of Implementing Social Policy to Ensure Maximum Public Participation and Social Justice for Minorities at The Hague, Netherlands, 1972; elected as a Democrat to the Ninety-eighth Congress and to the eleven succeeding Congresses (January 3, 1983-January 3, 2007); not a candidate for reelection to the One Hundred Tenth Congress in 2006; died on October 21, 2013, in New York City, N.Y.","Time Period | Location
--- | ---
1936-1954 | Collierville, Shelby County, Tenn.
1954-1956 | Memphis, Tenn.
1956-1957 | Atlanta, Ga.
1957-1964 | Brooklyn, N.Y.
1964-1966 | Brooklyn, N.Y.
1966-1968 | Brownsville, Brooklyn, N.Y.
1968-1973 | New York, N.Y.
1973-1975 | New York, N.Y.
1974-1982 | New York State Senate
1983-2007 | Congress
2007-2013 | New York City, N.Y."
P000449,"A Senator and a Representative from Ohio; born in Cincinnati, Hamilton County, Ohio, December 19, 1955; graduated from the Cincinnati Country Day School, Cincinnati, Ohio; graduated Dartmouth College, Hanover, N.H., B.A., 1979; graduated University of Michigan School of Law, Ann Arbor, Mich., J.D., 1984; associate counsel to President George H. W. Bush 1989; deputy assistant and director, Office of Legislative Affairs, White House Office 1989-1991; elected as a Republican to the One Hundred Third Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Willis D. Gradison, Jr.; reelected to the six succeeding Congresses until his resignation on April 29, 2005 (May 4, 1993-April 29, 2005); U.S. Trade Representative, in the cabinet of President George W. Bush 2005-2006; Director, Office of Management and Budget, in the cabinet of President George W. Bush 2006-2007; elected as a Republican to the United States Senate in 2010; reelected in 2016, and served from January 3, 2011, to January 3, 2023; was not a candidate for reelection to the Senate in 2022.","Time Period | Location
--- | ---
1955-1975 | Cincinnati, Hamilton County, Ohio
1975-1979 | Hanover, N.H.
1979-1984 | Ann Arbor, Mich.
1984-1989 | Cincinnati, Ohio
1989-1991 | White House Office
1993-2005 | Congress
2005-2006 | U.S. Trade Representative
2006-2007 | Office of Management and Budget
2011-2023 | United States Senate"
B000944,"A Senator and a Representative from Ohio; born in Mansfield, Richland County, Ohio, November 9, 1952; B.A., Yale University, New Haven, Conn., 1974; M.A., Ohio State University, Ohio, 1981; member of the faculty, Ohio State University, Mansfield, Ohio, 1979-1981; member of the Ohio State house of representatives, 1975-1982; Ohio secretary of state, 1983-1991; elected as a Democrat to the One Hundred Third and to the six succeeding Congresses (January 3, 1993-January 3, 2007); not a candidate for reelection to the House of Representatives but was elected as a Democrat to the United States Senate in 2006; reelected in 2012, and again in 2018 for the term ending January 3, 2025; chair, Committee on Banking, Housing and Urban Affairs (One Hundred Seventeenth and One Hundred Eighteenth Congresses).","Time Period | Location
--- | ---
1952-1970 | Mansfield, Richland County, Ohio
1970-1974 | New Haven, Conn.
1974-1979 | Ohio
1979-1981 | Mansfield, Ohio
1975-1982 | Ohio State House of Representatives
1983-1991 | Ohio Secretary of State
1993-2007 | Congress
2007-2025 | United States Senate"
P000555,"A Representative from Ohio; born in Warren, Trumbull County, Ohio, July 29, 1951; graduated from Champion High School, Warren, Ohio, 1969; B.A., Ohio State University, Columbus, Ohio, 1973; J.D., Capital University, Columbus, Ohio, 1976; lawyer; administrative law judge, Ohio state department of insurance, 1976-1978; first assistant city prosecutor, senior assistant city attorney, Columbus City Attorney's Office, Ohio, 1978-1985; judge, Franklin County, Ohio, Municipal Court, 1986-1992; elected as a Republican to the One Hundred Third and to the seven succeeding Congresses (January 3, 1993-January 3, 2009); was not a candidate for reelection to the One Hundred Eleventh Congress in 2008; House Republican Conference Chair (One Hundred Eighth Congress through One Hundred Ninth Congress).","Time Period | Location
--- | ---
1951-1969 | Warren, Trumbull County, Ohio
1969-1973 | Columbus, Ohio
1973-1976 | Columbus, Ohio
1976-1978 | Ohio State Department of Insurance
1978-1985 | Columbus City Attorney's Office, Ohio
1986-1992 | Franklin County, Ohio
1993-2009 | Congress"
I000047,"A Representative from Oklahoma; born in Fort Worth, Tarrant County, Tex., February 11, 1950; graduated from Castleberry High School, Ft. Worth, Tex., 1967; B.A., Baylor University, Waco, Tex., 1971; J.D., Oklahoma City University School of Law, Oklahoma City, 1976; lawyer, private practice; journalist; director, Oklahoma State Alcoholic and Beverage Control Board, 1977-1978; legal counsel to Governor David L. Boren of Oklahoma, 1978; board member, Oklahoma County, Okla., metropolitan library system, 1982-1986, and chair, 1985-1986; member, Warr Acres, Okla., city council, 1982-1986; director, Warr Acres, Okla., chamber of commerce; member of the Oklahoma state house of representative, 1987-1993; elected as a Republican to the One Hundred Third and to the six succeeding Congresses (January 3, 1993-January 3, 2007); not a candidate for reelection, but was an unsuccessful candidate for Governor of Oklahoma in 2006.","Time Period | Location
--- | ---
1950-1967 | Fort Worth, Tarrant County, Tex.
1967-1971 | Waco, Tex.
1971-1976 | Oklahoma City, Okla.
1976-1977 | Private practice
1977-1978 | Oklahoma State Alcoholic and Beverage Control Board
1978 | Governor David L. Boren of Oklahoma
1982-1986 | Oklahoma County, Okla.
1982-1986 | Warr Acres, Okla.
1987-1993 | Oklahoma state house of representative
1993-2007 | Congress
2006 | Oklahoma (Governor candidate)"
L000491,"a Representative from Oklahoma; born in Cheyenne, Roger Mills County, Okla., January 6, 1960; graduated from Cheyenne High School, Cheyenne, Okla., 1978; B.S., Oklahoma State University, Stillwater, Okla., 1982; chairman, Roger Mills County, Okla., Republican Party; member of the Oklahoma state house of representatives, 1988-1994; elected as a Republican to the One Hundred Third Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Glenn English, and reelected to the fifteen succeeding Congresses (May 10, 1994-present); chair, Committee on Agriculture (One Hundred Twelfth and One Hundred Thirteenth Congresses); chair, Committee on Science, Space, and Technology (One Hundred Eighteenth Congress).","Time Period | Location
--- | ---
1960-1978 | Cheyenne, Roger Mills County, Okla.
1978-1982 | Stillwater, Okla.
1982-1988 | Roger Mills County, Okla.
1988-1994 | Oklahoma State House of Representatives
1994-Present | U.S. Congress"
H000712,"A Representative from Pennsylvania; born in St. Clair, Schuylkill County, Pa., March 5, 1957; graduated from St. Clair Area High School, St. Clair, Pa., 1975; attended Fork Union Military Academy and the University of Richmond, Richmond, Va.; B.A., Bloomsburg State University, Bloomsburg, Pa., 1980; Schuylkill County, Pa., probation officer; sergeant-at-arms, Pennsylvania state house of representatives; sheriff of Schuylkill County, Pa., 1985-1993; elected as a Democrat to the One Hundred Third and to the nine succeeding Congresses (January 3, 1993-January 3, 2013); unsuccessful candidate for nomination to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
--- | ---
1957-1975 | St. Clair, Schuylkill County, Pa.
1975-1977 | Richmond, Va.
1977-1980 | Bloomsburg, Pa.
1980-1985 | Schuylkill County, Pa.
1985-1993 | Schuylkill County, Pa.
1993-2013 | Congress
2013-2021 | Pennsylvania"
S000749,"A Representative from South Carolina; born in Charlotte, Mecklenburg County, N.C., November 1, 1942; graduated from York High School, York, S.C., 1960; A.B., Davidson College, Davidson, N.C., 1964; M.A., Marshall Scholar, Corpus Christi College, Oxford University, Oxford, England, 1966; LL.B., Yale Law School, New Haven, Conn., 1969; United States Army, 1969-1971; lawyer, private practice; banker; business owner; delegate, South Carolina state Democratic convention, 1972-1980; delegate, Democratic National Convention, 1964; elected as a Democrat to the Ninety-eighth and to the thirteen succeeding Congresses (January 3, 1983-January 3, 2011); unsuccessful candidate for reelection to the One Hundred Twelfth Congress in 2010; chair, Committee on the Budget (One Hundred Tenth and One Hundred Eleventh Congresses).","Time Period | Location
--- | ---
1942-1960 | Charlotte, Mecklenburg County, N.C.
1960-1964 | Davidson, N.C.
1964-1966 | Oxford, England
1966-1969 | New Haven, Conn.
1969-1971 | (U.S. Army)
1971-1983 | Private practice, banker, business owner in South Carolina
1983-2011 | Congress
2011-Present | South Carolina"
T000326,"A Representative from New York; born in Chadbourn, Columbus County, N.C., July 21, 1934; graduated from West Side High School, Chadbourn, N.C., 1952; B.S., North Carolina Agricultural and Technical State University, Greensboro, N.C., 1956; M.S.W., Adelphi University, Garden City, N.Y., 1973; United States Army, 1956-1958; teacher, Fordham University, New York, N.Y.; deputy president, borough of Brooklyn, N.Y., 1976-1982; elected as Democrat to the Ninety-eighth and to the fourteen succeeding Congresses (January 3, 1983-January 3, 2013); chair, Committee on Oversight and Government Reform (One Hundred Eleventh Congress); was not a candidate for reelection to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
